[ 1.  0. -1. -1.  1.  1.  0.  0. -1.],0.016200000000000003
[-1.  1. -1.  1.  1.  0. -1. -1.  1.],0.09000000000000001
[-1.  1.  0.  1.  0.  0. -1. -1.  1.],0.016200000000000003
[-1.  1.  0.  1.  0.  0. -1.  0.  0.],0.0029160000000000006
[-1.  1.  0.  0.  0.  0.  0.  0.  0.],0.0005248800000000001
[ 1.  1.  0.  0.  0. -1.  0. -1.  0.],0.0
[ 1.  0.  0.  0.  0.  0. -1. -1.  1.],0.0
[ 0.  0. -1.  0. -1.  0.  1.  1.  0.],0.0
[ 0.  0.  0.  0. -1.  0.  1.  0.  0.],0.0
[-1. -1.  1.  1. -1. -1.  1.  1.  0.],0.18000000000000002
[-1. -1.  1.  0. -1.  0.  1.  1.  0.],0.032400000000000005
[-1. -1.  1.  0.  0.  0.  1.  0.  0.],0.004665600000000001
[-1.  0.  0.  0.  0.  0.  1.  0.  0.],0.0006718464000000002
[ 1. -1.  1.  1. -1.  0. -1.  1. -1.],0.09000000000000001
[ 1. -1.  1.  0. -1.  0. -1.  1.  0.],0.016200000000000003
[ 1. -1.  0.  0. -1.  0.  0.  1.  0.],0.010031040000000001
[ 1.  0.  0.  0. -1.  0.  0.  0.  0.],0.0008734003200000003
[ 0.  0.  0.  0.  1. -1.  1. -1.  0.],0.0
[ 0.  0.  0.  0.  1.  0.  0. -1.  0.],0.00017612050268160005
[ 0.  0.  1.  0.  1. -1.  0.  0. -1.],0.0
[ 0.  0.  0.  0.  1. -1.  0.  0.  0.],0.0
[ 0. -1.  1.  1.  1. -1. -1.  1. -1.],0.162
[ 0. -1.  1.  0.  1.  0. -1.  1. -1.],0.016200000000000003
[ 0. -1.  1.  0.  1.  0.  0.  0. -1.],0.0029160000000000006
[ 0. -1.  0.  0.  1.  0.  0.  0.  0.],0.0006348948480000002
[ 1. -1.  1.  1. -1. -1. -1.  1.  0.],0.09000000000000001
[ 1. -1.  0.  1. -1. -1.  0.  1.  0.],0.016200000000000003
[ 1.  0.  0. -1.  1. -1.  0.  0.  0.],0.0
[ 1.  0.  1.  0.  0. -1.  1. -1. -1.],0.0
[ 1.  0.  1.  0.  0. -1.  0.  0. -1.],0.0
[ 1.  0.  0.  0.  0.  0.  0.  0. -1.],0.0
[ 0.  0.  1.  0.  1. -1.  0. -1.  0.],0.005832000000000001
[ 1.  1.  0.  0. -1.  0. -1. -1.  1.],0.0
[ 1. -1.  0.  1.  1. -1. -1.  1. -1.],0.18000000000000002
[ 1.  0.  0.  0.  1. -1. -1.  1. -1.],0.032400000000000005
[ 1.  0.  0.  0.  1. -1. -1.  0.  0.],0.004665600000000001
[ 1.  0. -1.  1.  0. -1.  0. -1.  1.],0.0
[ 1.  0. -1.  0.  0. -1.  0.  0.  1.],0.0
[ 1.  0. -1.  0.  1.  0. -1.  0.  0.],0.0
[ 0.  0.  1.  0.  0.  0.  1. -1. -1.],0.0
[ 0.  0.  1.  0.  0.  0.  0.  0. -1.],0.0
[ 0. -1.  0.  0.  1.  1. -1.  0.  0.],0.0
[ 0. -1.  0.  1.  1.  0.  0. -1.  0.],0.0
[ 1.  1. -1. -1.  1.  0.  0. -1.  0.],0.0
[ 1.  1.  0. -1.  0.  0.  0. -1.  0.],0.0
[-1.  1. -1. -1.  0.  0.  1.  1.  0.],0.0
[-1.  1. -1.  0.  0.  0.  1.  0.  0.],0.0
[ 1.  1.  0.  0. -1.  0.  0. -1.  0.],0.0
[ 0.  0.  0.  0.  1.  0. -1.  1. -1.],0.0
[ 0. -1.  0.  1.  1.  0. -1.  0.  0.],0.0
[ 0.  0.  0.  0.  1.  0. -1.  0.  0.],0.005832000000000001
[-1.  1.  1.  1. -1. -1.  0. -1.  1.],0.09000000000000001
[ 0.  1.  1.  1. -1. -1.  0. -1.  0.],0.016200000000000003
[ 0.  0.  1.  1. -1. -1.  0.  0.  0.],0.0029160000000000006
[ 0.  0.  1.  0. -1.  0.  0.  0.  0.],0.0005248800000000001
[ 1.  0.  0.  1. -1.  0.  0.  0. -1.],0.0
[ 0. -1.  0.  0.  0. -1.  1.  1.  0.],0.0
[ 0. -1.  0.  0.  0.  0.  1.  0.  0.],0.0006718464000000002
[ 0.  0. -1.  0.  0. -1.  1.  0.  1.],0.0
[ 0.  0.  0.  0.  0. -1.  1.  0.  0.],0.0
[ 0.  0. -1. -1.  1.  1.  0. -1.  1.],0.0
[ 0.  0.  0. -1.  0.  1.  0. -1.  1.],0.0
[ 0.  0.  0. -1.  0.  0.  0.  0.  1.],0.032400000000000005
[-1.  1. -1.  0.  1.  0.  0.  0.  0.],0.0
[ 0.  0. -1.  0.  1.  0.  0.  0.  0.],0.0003359232000000001
[-1.  1.  1.  0.  1. -1. -1. -1.  1.],0.18000000000000002
[-1.  1.  1.  0.  1. -1.  0. -1.  0.],0.032400000000000005
[-1.  0.  0. -1.  1.  0.  1.  0.  0.],0.0
[-1.  0.  0.  0.  1.  0.  0.  0.  0.],0.0008608032000000003
[ 1.  1.  0. -1.  0.  0. -1.  0.  0.],0.0
[ 1. -1. -1.  0.  0. -1.  1.  0.  1.],0.0
[ 0. -1.  1.  0.  1. -1.  0.  0.  0.],0.0
[ 0.  0.  1. -1.  1.  0.  0. -1.  0.],0.0
[ 0.  0.  0. -1. -1.  1.  0.  0.  1.],0.0
[-1. -1.  1.  1.  1.  0. -1.  1. -1.],0.09000000000000001
[-1.  0.  1.  0.  1.  0. -1.  1. -1.],0.016200000000000003
[-1.  0.  1.  0.  1.  0.  0.  0. -1.],0.0029160000000000006
[ 0. -1.  0.  1.  0.  0.  0.  0.  0.],0.0
[ 1. -1.  1.  0.  1. -1. -1.  1. -1.],0.09000000000000001
[ 1. -1.  1.  0.  1. -1.  0.  0. -1.],0.016200000000000003
[ 1. -1.  0.  0.  1. -1.  0.  0.  0.],0.0029160000000000006
[ 0.  1. -1.  0.  1.  0. -1.  0.  0.],0.0
[ 0.  1.  0.  0.  0.  0. -1.  0.  0.],0.0
[ 1. -1.  0.  1. -1.  1. -1.  1. -1.],0.18000000000000002
[ 1. -1.  0.  1. -1.  0.  0.  1. -1.],0.032400000000000005
[ 1.  0.  0.  0.  0.  0.  1. -1. -1.],0.0
[ 1. -1.  0.  1.  0. -1.  0.  0.  0.],0.0
[ 0.  0. -1. -1.  1.  1.  0.  1. -1.],0.0
[ 0.  0. -1.  0.  1.  0.  0.  1. -1.],0.0
[ 1.  0.  0.  1.  0. -1.  0. -1.  0.],0.0
[ 0.  1.  1. -1.  0.  0.  0. -1.  0.],0.0
[ 0.  1.  0.  0.  0.  0.  0. -1.  0.],0.0
[ 0.  0.  0. -1.  1.  0.  0. -1.  1.],0.0
[ 1. -1.  0. -1.  1.  0.  0.  0.  0.],0.0
[ 0.  0.  0. -1.  1.  0.  0.  0.  0.],0.0
[ 1. -1.  0.  0.  1.  0.  0. -1.  0.],0.0
[-1.  0.  1.  0.  1. -1.  0.  0.  0.],0.0
[ 1.  0.  1.  0.  1. -1. -1.  0. -1.],0.0
[-1. -1.  1.  1.  1.  0. -1. -1.  1.],0.09000000000000001
[-1.  0.  1.  0.  1.  0. -1. -1.  1.],0.016200000000000003
[-1.  0.  1.  0.  1.  0.  0. -1.  0.],0.0029160000000000006
[-1.  0.  0.  0. -1.  1.  0.  0.  1.],0.0
[-1.  0.  0.  0.  0.  0.  0.  0.  1.],0.0
[ 0.  0.  0. -1.  1.  0.  1. -1.  0.],0.0
[ 0.  0.  0. -1.  0.  0.  1.  0.  0.],0.0
[-1.  0.  0.  0.  0. -1.  1.  1.  0.],0.0
[ 0.  1.  0. -1.  1. -1.  0.  0.  0.],0.0
[ 0.  1.  1.  0.  0. -1. -1.  0.  0.],0.0
[ 0.  0.  1.  0.  0. -1.  0.  0.  0.],0.0
[ 1.  0.  0. -1.  1.  0. -1.  0.  0.],0.0
[ 0.  0.  0.  1. -1.  0.  1.  0. -1.],0.0
[ 0.  0.  0.  0.  0.  0.  1.  0. -1.],0.0
[ 0.  0. -1.  0.  0.  0.  1.  0.  0.],0.0
[ 0.  0. -1.  1.  1. -1. -1.  0.  1.],0.0
[ 0.  0. -1.  1.  0. -1.  0.  0.  1.],0.0
[ 0.  0.  0.  1.  0. -1.  0.  0.  0.],0.0
[ 0. -1.  0. -1.  0.  0.  1.  1.  0.],0.0
[-1.  0.  0.  1.  1.  0.  0. -1.  0.],0.0029160000000000006
[ 1.  1.  0. -1.  0. -1. -1.  0.  1.],0.0
[ 1.  0.  0. -1.  0.  0. -1.  0.  1.],0.0
[ 0.  0.  0.  0.  0.  0. -1.  0.  1.],0.0
[ 0. -1.  0. -1.  0.  0.  0.  1.  1.],0.0
[ 0.  0.  0.  0.  1.  0.  1. -1. -1.],0.0
[-1. -1.  1. -1.  0.  1.  1.  0.  0.],0.0
[ 0. -1.  1.  1.  1. -1.  0.  0. -1.],0.029160000000000005
[ 0.  0.  0.  1.  0.  0.  0.  0. -1.],0.0009447840000000003
[ 0.  0.  0.  0.  0.  1. -1. -1.  1.],0.0
[ 0.  0.  0.  0.  0.  1. -1.  0.  0.],0.0
[ 0. -1.  0.  0.  1.  0.  0. -1.  1.],0.0
[ 0.  0.  0.  0.  0.  0.  0. -1.  1.],0.0
[ 0.  0.  0.  0.  1.  1.  0. -1. -1.],0.0
[ 0.  0.  0.  0.  0.  1.  0.  0. -1.],0.0
[ 1.  0. -1.  0.  1. -1.  0.  0.  0.],0.0
[ 0.  0.  0.  1. -1.  0.  1. -1.  0.],0.0
[ 0.  0.  0.  0.  0.  0.  1. -1.  0.],0.0
[ 0. -1.  1.  0.  0.  1.  0. -1.  0.],0.0
[ 0.  0.  1.  0.  0.  0.  0. -1.  0.],0.0
[ 1.  1. -1.  1. -1. -1.  0. -1.  1.],0.18000000000000002
[ 1.  1.  0.  1. -1. -1.  0. -1.  0.],0.032400000000000005
[ 1.  0.  0.  1. -1. -1.  0.  0.  0.],0.004665600000000001
[-1.  1. -1.  0. -1.  0.  1.  1.  0.],0.0
[-1.  0.  0. -1. -1.  1.  0.  1.  1.],0.0
[ 0.  0.  0. -1. -1.  1.  0.  1.  0.],0.0
[ 0.  1. -1.  0.  1.  1. -1. -1.  0.],0.18000000000000002
[ 0.  1.  0.  0.  1.  0. -1. -1.  0.],0.032400000000000005
[ 0. -1.  0.  0.  1.  1.  0.  0. -1.],0.0
[ 0.  0.  0.  1.  0. -1.  1. -1.  0.],0.0
[ 0.  1. -1.  0.  1. -1.  0.  0.  0.],0.0
[ 0.  1.  0.  0.  0. -1.  0.  0.  0.],0.0
[ 0.  0.  0. -1.  0.  1. -1.  0.  1.],0.18000000000000002
[ 0.  0. -1.  1.  0. -1.  1.  0.  0.],0.18000000000000002
[ 0.  0. -1.  1.  0.  0.  0.  0.  0.],0.032400000000000005
[ 0.  0.  0.  1.  1.  0. -1. -1.  0.],0.0
[ 1.  1.  0.  0.  0.  0.  0. -1. -1.],0.0
[-1.  0.  0.  0. -1.  0.  0.  1.  1.],0.0
[ 0.  0.  0.  0. -1.  0.  0.  0.  1.],0.0
[-1.  0.  1.  1.  1. -1. -1. -1.  1.],0.09000000000000001
[-1.  0.  1.  1.  1. -1.  0. -1.  0.],0.016200000000000003
[ 0.  0.  0.  1.  0.  0.  0. -1.  0.],0.0005248800000000001
[ 0. -1. -1.  1.  1.  0.  0.  0.  0.],0.0
